actual_compute_proxy,actual_d_over_n,actual_train_tokens,approx_final_compute_proxy,best_step,best_val_loss,bias,budget_flops,budget_id,device,dropout,final_lr,final_test_loss,final_train_loss,final_val_loss,fixed_schedule_horizon_steps,mlp_ratio,model_name,n_embd,n_head,n_layer,num_params,run_id,runtime_sec,schedule_regime,seed,target_d_over_n,target_train_tokens,test_perplexity,tokens_per_second,tokens_per_step,train_steps,unclipped_train_steps,val_perplexity,token_parameter_ratio
3200099549184.0,94.63597612958226,7104512,3200099549184.0,3450,2.4093401551246645,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.405728542804718,2.4223697185516357,2.4094685196876524,2304,4.0,gpt_2l_48d,48,4,2,75072,b2__gpt_2l_48d__matched__seed1,15.53992247581482,matched,1,94.63303217922824,7104290.991759023,11.086504333645003,457178.08509385644,2048,3469,3469,11.128045236152074,94.63597612958226
3200099549184.0,94.63597612958226,7104512,3200099549184.0,3469,2.3990428686141967,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3958590984344483,2.4074454307556152,2.3990428686141967,2304,4.0,gpt_2l_48d,48,4,2,75072,b2__gpt_2l_48d__matched__seed2,15.95881199836731,matched,2,94.63303217922824,7104290.991759023,10.97762486956097,445177.9995106677,2048,3469,3469,11.012630800114563,94.63597612958226
3200132382720.0,71.58035217794254,6178816,3200132382720.0,2950,2.4168120622634888,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4136945962905885,2.4182677268981934,2.4168344140052795,2649,4.0,gpt_2l_52d,52,4,2,86320,b2__gpt_2l_52d__fixed__seed0,8.436508417129517,fixed,0,71.57739104990576,6178560.395427865,11.17517271979869,732390.1896967838,2048,3017,3017,11.210315867736844,71.58035217794254
3200132382720.0,71.58035217794254,6178816,3200132382720.0,3000,2.420990526676178,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4181607127189637,2.4544692039489746,2.4211299657821654,2649,4.0,gpt_2l_52d,52,4,2,86320,b2__gpt_2l_52d__fixed__seed1,9.30474328994751,fixed,1,71.57739104990576,6178560.395427865,11.225193959468214,664050.130934333,2048,3017,3017,11.258573933287716,71.58035217794254
3200132382720.0,71.58035217794254,6178816,3200132382720.0,3017,2.412938380241394,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.411370813846588,2.3977887630462646,2.412938380241394,2649,4.0,gpt_2l_52d,52,4,2,86320,b2__gpt_2l_52d__fixed__seed2,9.439611196517944,fixed,2,71.57739104990576,6178560.395427865,11.149234199035593,654562.5525635233,2048,3017,3017,11.166725069362451,71.58035217794254
3200132382720.0,71.58035217794254,6178816,3200132382720.0,3000,2.403630256652832,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.400055229663849,2.4060378074645996,2.4038868308067323,2649,4.0,gpt_2l_52d,52,4,2,86320,b2__gpt_2l_52d__matched__seed0,10.687397956848145,matched,0,71.57739104990576,6178560.395427865,11.023785203780045,578140.3504340185,2048,3017,3017,11.06610497623471,71.58035217794254
3200132382720.0,71.58035217794254,6178816,3200132382720.0,3000,2.4123766899108885,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4099094033241273,2.4450843334198,2.4125266313552856,2649,4.0,gpt_2l_52d,52,4,2,86320,b2__gpt_2l_52d__matched__seed1,10.591628789901733,matched,1,71.57739104990576,6178560.395427865,11.132952490887314,583367.8768926461,2048,3017,3017,11.162128129211101,71.58035217794254
3200132382720.0,71.58035217794254,6178816,3200132382720.0,3017,2.397779881954193,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3960750341415404,2.384591579437256,2.397779881954193,2649,4.0,gpt_2l_52d,52,4,2,86320,b2__gpt_2l_52d__matched__seed2,11.902037620544434,matched,2,71.57739104990576,6178560.395427865,10.9799955867014,519139.34378215845,2048,3017,3017,10.99873077394399,71.58035217794254
3200926482432.0,55.169541164985354,5425152,3200926482432.0,2649,2.426726198196411,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4247325897216796,2.4818456172943115,2.426726198196411,2304,4.0,gpt_2l_56d,56,4,2,98336,b2__gpt_2l_56d__fixed__seed0,10.970668077468872,fixed,0,55.153572784908086,5423581.733376722,11.299207491030275,494514.27768031415,2048,2649,2649,11.321756155978655,55.169541164985354
3200926482432.0,55.169541164985354,5425152,3200926482432.0,2600,2.4212626576423646,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4191954851150514,2.416822671890259,2.421639096736908,2304,4.0,gpt_2l_56d,56,4,2,98336,b2__gpt_2l_56d__fixed__seed1,13.59528636932373,fixed,1,55.153572784908086,5423581.733376722,11.236815492101805,399046.54103066627,2048,2649,2649,11.264307481222927,55.169541164985354
3200926482432.0,55.169541164985354,5425152,3200926482432.0,2649,2.419259798526764,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.416190803050995,2.437082290649414,2.419259798526764,2304,4.0,gpt_2l_56d,56,4,2,98336,b2__gpt_2l_56d__fixed__seed2,13.505120038986206,fixed,2,55.153572784908086,5423581.733376722,11.20310310699827,401710.7574267257,2048,2649,2649,11.237538193282328,55.169541164985354
3200926482432.0,55.169541164985354,5425152,3200926482432.0,2649,2.4104520320892333,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4097922086715697,2.475708484649658,2.4104520320892333,2304,4.0,gpt_2l_56d,56,4,2,98336,b2__gpt_2l_56d__matched__seed0,12.408895492553711,matched,0,55.153572784908086,5423581.733376722,11.131647844838467,437198.62120327365,2048,2649,2649,11.138995190472464,55.169541164985354
3200926482432.0,55.169541164985354,5425152,3200926482432.0,2649,2.408163058757782,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4054022908210753,2.4040474891662598,2.408163058757782,2304,4.0,gpt_2l_56d,56,4,2,98336,b2__gpt_2l_56d__matched__seed1,9.520992279052734,matched,1,55.153572784908086,5423581.733376722,11.082887929576067,569809.515751415,2048,2649,2649,11.113527486109977,55.169541164985354
3200926482432.0,55.169541164985354,5425152,3200926482432.0,2649,2.40772362947464,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4050582885742187,2.4382357597351074,2.40772362947464,2304,4.0,gpt_2l_56d,56,4,2,98336,b2__gpt_2l_56d__matched__seed2,11.642589807510376,matched,2,55.153572784908086,5423581.733376722,11.079076046912324,465974.6748528712,2048,2649,2649,11.108644949536917,55.169541164985354
3200125501440.0,49.93961913608918,5160960,3200125501440.0,2520,2.4291653633117676,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.427544581890106,2.4839353561401367,2.4291653633117676,2304,4.0,gpt_3l_48d,48,4,3,103344,b2__gpt_3l_48d__fixed__seed0,15.709313869476318,fixed,0,49.93766062098975,5160757.599215565,11.331025489018856,328528.67049960117,2048,2520,2520,11.349405495582829,49.93961913608918
3200125501440.0,49.93961913608918,5160960,3200125501440.0,2500,2.424391674995422,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.421330916881561,2.4158449172973633,2.424421286582947,2304,4.0,gpt_3l_48d,48,4,3,103344,b2__gpt_3l_48d__fixed__seed1,16.655368089675903,fixed,1,49.93766062098975,5160757.599215565,11.26083658343064,309867.6638193967,2048,2520,2520,11.295690559717405,49.93961913608918
3200125501440.0,49.93961913608918,5160960,3200125501440.0,2520,2.4285434603691103,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4243356227874755,2.4879844188690186,2.4285434603691103,2304,4.0,gpt_3l_48d,48,4,3,103344,b2__gpt_3l_48d__fixed__seed2,14.756941795349121,fixed,2,49.93766062098975,5160757.599215565,11.29472296943591,349730.9992526064,2048,2520,2520,11.342349461219401,49.93961913608918
3200125501440.0,49.93961913608918,5160960,3200125501440.0,2520,2.4221561670303347,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.421520733833313,2.4762868881225586,2.4221561670303347,2304,4.0,gpt_3l_48d,48,4,3,103344,b2__gpt_3l_48d__matched__seed0,16.98026156425476,matched,0,49.93766062098975,5160757.599215565,11.262974283984565,303938.7809469534,2048,2520,2520,11.270133426079195,49.93961913608918
